,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2022-03-01,349188.3278336038,742772.223500799,351924.12063292315,421920.2691389546,447656.7730257725,292148.56165766926,220069.22529862032,542758.3116781142,429724.96959643037,579539.1942248879,545427.0413551908,237732.7520068467,655521.1093923855,423475.93445869786,805063.5096096053,396694.03884361126,522773.3045987223,298897.4133709736,417907.3984850456,317610.49061979895,207531.74627452457,389673.40215296554,239800.3566945605,263087.9105119723,293945.86239934614,352733.4695377752,285997.2593607597,492565.35367695364,267917.20714007266,391796.09784746385,349297.22661331366,339069.8753759756,210866.03854980916,262912.29232827434,192244.32481223543,172529.22964724232,211598.9517778701,146345.50158429018,473487.350243611,249481.66541984584,331367.267854287,183699.31448706248,220875.6745733529,196376.85606515745,348328.37162203254,312082.9279550957,183045.57737425246,277762.82952955645,230203.90480324594,192230.93379907784,198709.2796531747
2022-04-01,354007.77132840775,757064.8668026946,362021.10826168343,427145.3880752057,453754.02896886616,298117.39303885127,224092.2315980038,552954.2625137601,439388.8789298365,593296.843464896,557408.0910741048,241627.14485999246,663324.6161171024,433651.1429838745,824851.6499112183,407164.59045044007,534859.5190218445,305237.86717535794,427850.5758761144,322101.1906574399,209253.45898644405,394187.2345566307,243692.90129992072,268515.0275325279,300781.4772635143,358868.8465849943,291843.7820629312,500946.59060585586,273018.110248127,399501.55221080425,351595.0372028188,346996.82417473296,213582.6844781147,266945.4719317004,194173.24041835274,173337.75533288848,215354.5725492538,148183.03984847423,481576.1453457519,251536.81569957614,337274.0669229186,186154.21576472349,224884.2447233949,199329.76402734805,354093.71792581794,315485.71553494176,185636.75689659678,282926.36470228765,234553.43320520455,194931.03989590087,202115.43135857256
2022-05-01,358441.73388145724,767838.4045422744,371697.97360345605,431914.4146105147,459933.7328538034,303603.71139670594,227144.7018172133,561688.5485803796,448972.5720107353,603736.056414019,567160.2637011907,244246.02873597483,668053.0765614882,442827.6081823977,840137.5136449086,415915.5950512521,544733.1820910545,310634.0823942527,437125.4940287615,325978.43258112494,210678.82728505015,398394.6568884491,246700.0142503603,273664.39200827136,307150.32524232724,364540.27417168295,296654.80369047873,508039.5439598412,277168.55390896165,406320.3931495379,354988.4743884693,354216.9205713528,216022.8538789282,270864.4201619689,195829.16714526946,174269.23134091648,218257.36831709396,149585.51381537216,488136.43449558737,253761.51558197418,342704.83507274254,188270.2813541744,228137.06429205873,202020.75977880406,359058.6004646984,318819.4265101596,187803.23162234703,287617.75252173515,238115.90493121138,197647.14642967412,204889.99126334218
2022-06-01,362182.3676154386,773566.5117475608,380299.51447901275,436477.5186209171,465119.2398136016,308392.32433159655,229466.13069515792,568186.8760646501,456987.15917122643,608859.8930236072,573099.9656105259,246024.64373927005,668314.5884985969,450033.00535181287,849447.4266486637,422359.03783916513,550357.4014666827,315341.9382038328,444373.94377604144,328876.78967947816,212058.26078438177,401403.7839785754,249048.01457837314,278511.8741423327,312816.36202194606,369589.7820680972,301049.46345165774,512551.6934674795,280679.4463419451,411871.8557411348,358040.2346852101,359924.90046752273,218517.6451671526,274256.5125884214,197477.08414392325,175787.6617164671,220768.04644682203,150942.07233232757,492195.1978504141,256112.03120466523,347331.4011860607,190453.40807755385,230947.65053325138,204409.56715637623,362844.0994916786,322144.2418742015,189870.87352758765,291454.99432422017,240851.5976857931,200063.67715708647,207441.28382061076
2022-07-01,364045.0425763349,773879.5594005664,386135.7573471646,439555.33440018306,468029.73029328446,311304.0280895762,230037.92140118944,571197.6084935738,461042.2011204783,607156.0710197965,573709.4563874329,246389.33298223256,664521.1025005738,453580.89696565777,853047.1113088584,425244.11839436064,549838.966687698,318161.20385595836,446823.79610621574,329436.8099156366,212735.18880623835,402083.50378838816,249951.0351908124,281853.932802011,316374.80524353177,372097.2263632244,303586.39267514733,512517.34717949544,282908.1026704502,414632.8651795467,360106.1057916358,362380.87455331633,219966.36559127807,275658.7431346874,198364.04895784016,177117.00689633726,221993.9665705467,151560.54817438268,491470.6296440472,257292.298175305,350257.6512724781,191967.75276630555,232486.21150134868,206019.01608940735,364213.4594038118,324566.058951323,191456.85938210078,293535.10185799893,242173.644978896,201546.82403822406,208867.36620233805
2022-08-01,364182.5651760057,769157.2796954182,389089.84348626755,440477.2890608902,468182.50248882594,312218.08722796035,229376.72545721976,570166.5266199618,460154.60359280714,600444.5965542138,569855.453662249,245911.73228944745,657978.198925737,452947.9610713709,850832.1506666974,425348.2182676319,544436.0560238553,319241.55963027413,445417.19962269714,328132.1729338485,212556.09550990452,400582.4485285452,249740.19720261023,283598.67657850054,317824.0301885346,372144.9669772826,304429.37837546604,508618.24612251314,283694.6403220505,414272.56220674113,361059.5302585576,361704.06796164816,220793.6489469531,275473.2240404499,198778.48022611951,177923.87509238915,222222.5326628863,151632.63456780996,486676.16338791064,257856.96245670598,350935.8938031136,192690.1122156569,232799.620969469,206752.0868792916,364232.2096882179,325769.1976483496,192416.06274285607,293956.3939272768,242280.780412177,201977.33089106073,209365.13915020006
2022-09-01,362974.84185000276,761604.6829260507,389467.5790794708,438916.23452617956,466582.7986723953,311544.23333882913,227845.947549035,566071.7742100483,454896.6176294792,591473.2533306369,563696.7465723598,244614.90605398212,649649.9463630965,448340.07293192245,845316.454437654,423940.3676094936,536553.8722474669,318791.3521806476,441188.675595993,325714.2997632138,211172.03307701787,397945.56538138347,248776.50247371252,283741.6761401691,317475.342617501,370646.7348840018,303718.6283769942,502661.5127577311,283042.26013038045,412022.92998445494,360608.8286064197,359298.8808598208,220664.75030302108,274571.98364925437,198590.25773720047,177692.09893761622,221562.62172167786,151126.4513102641,479096.3670314502,257484.824863716,350167.4220592547,192583.26569967324,231970.147794548,206716.15188345851,363079.4586482313,325661.0885074076,192776.93863613423,293148.2332147609,241543.90406207953,201795.92347334724,208968.82727561877
2022-10-01,362146.50375463226,754805.499709888,388984.9114086726,437095.6925491607,465423.082872275,310580.74596521765,226814.39505430253,562580.9552192878,448370.69436659216,584700.3568191319,558720.4696353553,243746.575561955,643534.0292239854,442419.99813793856,840641.433395483,423184.398547603,529814.1510252309,318045.780848384,437564.69111851376,324053.65797451994,209672.0320183715,396248.2656751925,248476.6029970517,283701.4119596834,316871.5918625512,369449.08981105423,302561.0205227623,498052.9182442221,282316.07681927853,410577.90147947776,359826.36004746164,357271.2336347986,220340.91452588327,273983.4820313594,198399.3751946755,176883.13800796098,221077.10915364305,150927.54342266987,471935.5586834547,257572.1125738706,349536.59411902196,192656.38093858678,231251.22980988157,206853.61367546648,362568.57316130726,326003.1153831379,193158.0302867006,292785.7772038574,241237.21706119922,201877.2420755472,208690.36221524075
2022-11-01,361906.9052817714,749462.2925300907,388278.20234638214,435547.1723262838,464891.78878577956,309564.4224978543,226055.11176670002,560611.9320596854,441292.2486756309,580138.0646784524,554886.8258270159,243260.80849960854,638984.1121008579,435810.00274924334,837570.3487309096,423490.4136614995,524361.2311804754,317127.6473124365,434675.39755671355,323017.670759835,208300.2492156731,395356.7855239574,248676.45528816836,283597.2935294823,316166.9599484615,369082.79931637575,301330.8361969202,494605.25154274725,281835.97637058696,410346.41552510933,358904.79552235705,356308.2119564996,219797.8541779893,273971.8304628427,198114.04496851526,175916.60868180948,220941.67446329282,150739.07410774255,465176.569124334,257862.4118776828,349847.1134677217,193027.09340855305,230839.79498972802,207245.44036412888,362255.1218339759,326705.10530506534,193743.81512607748,292745.65077053604,241502.56653226586,202162.99330310314,208606.05972394472
2022-12-01,362031.782218135,744882.2062525422,387432.0836262068,433971.83541136136,465175.76738154975,308258.51211716427,225512.19184903195,560116.1252662056,434335.33117123134,576715.3914678382,551631.531554083,242996.82081981248,635871.9679484827,429646.44555432355,835043.1501868702,424129.01420072146,520003.49017878744,316005.15435425914,432139.67785182805,322153.45980274095,207070.02499592584,395212.8603216031,248885.71470296514,283364.104486127,315257.3998824347,368910.6873192177,300128.09490457334,491666.0928063511,281760.7327065133,410539.83887534105,358278.99276742706,356416.5177174501,219302.8729656703,274301.2832345432,197737.37479069503,174921.85914195157,221023.7145064325,150960.90818550612,458911.8410138532,257921.0681064061,350481.0321167656,193471.87386301163,230671.08182670944,207765.8261750202,362571.870007612,327181.46104558837,194096.1399331664,292849.5666106129,242201.4311410858,202269.60814063007,208495.306403278
2023-01-01,362044.9828950879,737756.5620694491,386084.23200131836,432323.0199450695,466550.150460637,306535.4476428526,225108.41057603087,559242.7772533967,427384.76380071085,572252.9465922321,547982.0269714515,242475.52385928342,632909.2581558153,423566.3428731809,830422.4349276343,424136.4966926993,516143.8885703495,314681.7973619718,428214.669938898,321224.7762156096,206238.5181944462,395581.84452894866,248703.1209016157,282759.5965817147,313860.5542244173,370120.8379843121,298947.3641055731,488295.4418973267,281617.72648875817,410028.19361820695,357382.8867911774,356846.5121873412,218880.34424656114,275706.83028680587,197168.59034861872,173670.57627038192,220838.1653520854,150694.36420478424,452965.9958832071,257008.01914878492,350760.7430513888,193424.45312534217,230311.0073217747,207964.387785311,362971.4940443712,326831.4835019391,193904.68187851072,292468.09060955135,242375.67264600145,201807.26472783778,207853.97523470796
2023-02-01,362306.9676407787,730430.8310804457,384942.9063548138,430953.1886011013,467960.66209279775,304896.90532806976,225114.17489291122,558561.5813743788,421950.0410475535,568556.2944885724,544820.749719296,242248.8441233785,630802.5128139323,418587.65087112685,825322.7467130317,424611.2439296735,513184.3001743035,313815.2646902247,424411.29604964313,320728.73264801473,205634.3654066151,396461.9980644419,248311.06705033648,282214.2773266705,312851.0454129402,371187.4649612705,298625.7901764274,485643.43328885554,281815.32422580646,410049.7279535169,356685.82487432635,357851.4769439821,218645.07743530805,277455.19880536903,196915.25541543323,172467.49735805634,220951.64923085822,150399.5668558106,448247.4214446446,255705.75016739723,351561.55609115,193411.65449675973,230206.1100705165,207951.56771337005,363734.4756657936,326296.64124899934,193645.6472238075,291950.9128725549,242759.21275068584,201336.88303995924,207482.8676216806
2023-03-01,363170.3335413364,725042.0444375268,384478.699724519,431046.93016778165,470650.3325177492,303803.27605639043,225713.81546923562,559114.3159936148,418737.83037186967,566255.7070275481,542153.3729179855,242646.92894883882,628990.134172765,414925.15424757474,821677.5242722883,425959.8937290753,511039.02963877964,313924.8053636374,422359.1104068582,320988.85454519506,206003.34462297635,397811.2261702148,248466.11584667792,282324.1362319102,312815.2740963207,373418.70281547826,299286.28570849844,484296.9672014003,282510.472834316,411312.28072846757,356293.2983249443,359606.43121684826,219005.66031773426,280043.7952822103,197383.8000390716,171519.94416888276,221458.20992554096,150262.82837420973,444831.11233453854,255135.38157302563,353276.1119516305,193882.56867688967,230723.28013872122,208292.8119552423,364921.3022514882,326354.5229644715,193849.83222301604,292371.58134986536,243569.92208892934,201456.9234220438,207750.06047227676
2023-04-01,364995.148685491,724448.4430631011,384924.0710468557,432531.8675122015,474348.2983601873,303425.8857340428,226860.48601370692,562451.9372219834,417637.1177731612,566191.4328587417,540736.5578929997,244008.2671354625,627744.7345686221,412843.0672307044,823095.8503436329,428920.14578340086,509759.05455426004,314854.00704582914,423851.1526202387,321949.2409344686,206461.78833229514,399562.6163518964,249285.0553630996,283139.84703737707,313854.27643925045,375688.03865391406,300903.9439530764,484639.8093439159,284115.1511425073,414615.97553126025,356497.74629719247,362940.7531087848,220055.0755266055,282832.6212766981,198584.37603512837,171864.5455812416,222865.4486974633,150759.1763920783,443103.7121604411,255658.62758210124,356391.6915248204,195085.63876391205,232219.78202079635,209319.46829509886,366416.87097175093,327284.26798419404,194707.81429359215,293543.46245725756,245334.78548478952,202479.43259317343,209097.00250372753
2023-05-01,367591.5899181864,727471.7977528414,385977.871713575,434962.19673002424,479649.09952006297,303751.9597440303,228525.55006850543,567758.9945482019,418226.57486060803,567489.4437852865,540613.0360965923,245888.46874309305,626873.8598859446,412022.48368169164,826138.7169042475,432508.08637384634,509465.42863293685,316371.32467544015,427514.87387210556,323321.4727676898,206858.24369933223,401942.6578946382,250823.52958952813,284459.4960072608,315478.4001637835,379062.20935920655,302665.94691912155,486196.13208515296,286184.3681228867,418866.2063995721,357189.8667701057,367044.12164451624,221622.75376604171,285798.05927877536,200201.86366824494,173002.29892440772,224566.71559144856,152036.65716769718,442707.1744518487,256722.26249309847,359872.624716617,196739.32183306533,234109.8436877966,210905.37644913638,368137.2542012189,328993.64491684485,195908.9482140669,295068.600580796,247424.31988644646,203974.83854049002,211031.12437317896
